case,category,process,label,type,name,index,phase,min_index,max_index,parameter_scale,min_arith,max_arith,init_arith_value,final_arith_value,min_param,max_param,init_param_value,final_param_value,stdv
22_03d5,selectivity,selectivity,z50 for TCF selectivity (females), param_init_bounded_number,pS1[9],1,1,1,1, ARITHMETIC,80,150,89.847046426,92.8986467737,80,150,89.847046426,92.8986467737,2.2411
22_03d5,selectivity,selectivity,"ascending z-at-1 for SCF selectivity (males, pre-1997)", param_init_bounded_number,pS1[10],1,2,1,1, ARITHMETIC,80,180,159.155041809,160.332830294,80,180,159.155041809,160.332830294,2.3738
22_03d5,selectivity,selectivity,"ascending z-at-1 for SCF selectivity (males, 1997-2004)", param_init_bounded_number,pS1[11],1,2,1,1, ARITHMETIC,80,180,120.605057461,119.671097472,80,180,120.605057461,119.671097472,6.9751
22_03d5,selectivity,selectivity,"ascending z-at-1 for SCF selectivity (males, 2005+)", param_init_bounded_number,pS1[12],1,2,1,1, ARITHMETIC,80,180,135.506761006,125.307311593,80,180,135.506761006,125.307311593,1.2908
22_03d5,selectivity,selectivity,"ascending z50 for SCF selectivity (females, pre-1997)", param_init_bounded_number,pS1[13],1,2,1,1, ARITHMETIC,50,150,68.9627711577,81.2782202251,50,150,68.9627711577,81.2782202251,6.8525
22_03d5,selectivity,selectivity,"ascending z50 for SCF selectivity (females, 1997-2004)", param_init_bounded_number,pS1[14],1,2,1,1, ARITHMETIC,50,120,77.7045188385,72.8496558757,50,120,77.7045188385,72.8496558757,4.3289
22_03d5,selectivity,selectivity,"ascending z50 for SCF selectivity (females, 2005+)", param_init_bounded_number,pS1[15],1,2,1,1, ARITHMETIC,50,120,96.7618232778,100.935807922,50,120,96.7618232778,100.935807922,8.5034
22_03d5,selectivity,selectivity,"z50 for GF.AllGear selectivity (males, pre-1987)", param_init_bounded_number,pS1[16],1,2,1,1, ARITHMETIC,40,180,67.0548935212,61.7432478689,40,180,67.0548935212,61.7432478689,3.1381
22_03d5,selectivity,selectivity,"z50 for GF.AllGear selectivity (males, 1987-1996)", param_init_bounded_number,pS1[17],1,2,1,1, ARITHMETIC,40,180,56.4206039084,72.5000460984,40,180,56.4206039084,72.5000460984,6.521
22_03d5,selectivity,selectivity,"z50 for GF.AllGear selectivity (males, 1997+)", param_init_bounded_number,pS1[18],1,2,1,1, ARITHMETIC,40,180,93.2874778961,97.2437595716,40,180,93.2874778961,97.2437595716,2.4934
22_03d5,selectivity,selectivity,"z50 for GF.AllGear selectivity (females, pre-1987)", param_init_bounded_number,pS1[19],1,2,1,1, ARITHMETIC,25,180,63.072684457,44.5688080139,25,180,63.072684457,44.5688080139,1.8494
22_03d5,selectivity,selectivity,"z50 for GF.AllGear selectivity (females, 1987-1996)", param_init_bounded_number,pS1[20],1,2,1,1, ARITHMETIC,25,180,51.5911033608,41.3868619174,25,180,51.5911033608,41.3868619174,2.3472
22_03d5,selectivity,selectivity,"z50 for GF.AllGear selectivity (females, 1997+)", param_init_bounded_number,pS1[21],1,2,1,1, ARITHMETIC,25,180,71.2488079572,86.2846969709,25,180,71.2488079572,86.2846969709,2.9706
22_03d5,selectivity,selectivity,"size at 1 for RKF selectivity (males, pre-1997)", param_init_bounded_number,pS1[22],1,-3,1,1, ARITHMETIC,95,180,179.9,179.9,95,180,179.9,179.9,NA
22_03d5,selectivity,selectivity,"size at 1 for RKF selectivity (males, 1997-2004)", param_init_bounded_number,pS1[23],1,-3,1,1, ARITHMETIC,95,180,179.9,179.9,95,180,179.9,179.9,NA
22_03d5,selectivity,selectivity,"size at 1 for RKF selectivity (males, 2005+)", param_init_bounded_number,pS1[24],1,-3,1,1, ARITHMETIC,95,180,179.9,179.9,95,180,179.9,179.9,NA
22_03d5,selectivity,selectivity,"size at 1 for RKF selectivity (females, pre-1997)", param_init_bounded_number,pS1[25],1,-3,1,1, ARITHMETIC,100,140,139.9,139.9,100,140,139.9,139.9,NA
22_03d5,selectivity,selectivity,"size at 1 for RKF selectivity (females, 1997-2004)", param_init_bounded_number,pS1[26],1,3,1,1, ARITHMETIC,100,140,129.285500103,136.174373358,100,140,129.285500103,136.174373358,38.791
22_03d5,selectivity,selectivity,"size at 1 for RKF selectivity (females, 2005+)", param_init_bounded_number,pS1[27],1,3,1,1, ARITHMETIC,100,140,130.28085113,134.765927606,100,140,130.28085113,134.765927606,22.278
22_03d5,selectivity,selectivity,z50 for TCF retention (2005-2009), param_init_bounded_number,pS1[28],1,1,1,1, ARITHMETIC,85,160,136.181763177,137.640173201,85,160,136.181763177,137.640173201,0.27689
22_03d5,selectivity,selectivity,z50 for TCF retention (2013+), param_init_bounded_number,pS1[29],1,1,1,1, ARITHMETIC,85,160,133.884524306,125.085636363,85,160,133.884524306,125.085636363,0.78038
22_03d5,selectivity,selectivity,"width for NMFS survey selectivity (males, pre-1982)", param_init_bounded_number,pS2[1],1,1,1,1, ARITHMETIC,10,100,61.1731197106,64.1781765575,10,100,61.1731197106,64.1781765575,2.2362
22_03d5,selectivity,selectivity,"width for NMFS survey selectivity (males, 1982+)", param_init_bounded_number,pS2[2],1,1,1,1, ARITHMETIC,10,100,84.9878829861,84.9891152819,10,100,84.9878829861,84.9891152819,2.3601
22_03d5,selectivity,selectivity,"width for NMFS survey selectivity (females, pre-1982)", param_init_bounded_number,pS2[3],1,1,1,1, ARITHMETIC,10,100,51.1871696584,40.3930160283,10,100,51.1871696584,40.3930160283,2.0578
22_03d5,selectivity,selectivity,"width for NMFS survey selectivity (females, 1982+)", param_init_bounded_number,pS2[4],1,1,1,1, ARITHMETIC,10,100,87.62792412,73.166130919,10,100,87.62792412,73.166130919,4.5898
22_03d5,selectivity,selectivity,slope for TCF retention (pre-1991), param_init_bounded_number,pS2[5],1,1,1,1, ARITHMETIC,0.2,1,0.782193118982,0.695897431337,0.2,1,0.782193118982,0.695897431337,0.17234
22_03d5,selectivity,selectivity,slope for TCF retention (1997+), param_init_bounded_number,pS2[6],1,1,1,1, ARITHMETIC,0.2,2,1.26842268316,1.00445845344,0.2,2,1.26842268316,1.00445845344,0.74228
22_03d5,selectivity,selectivity,"slope for TCF selectivity (males, pre-1997)", param_init_bounded_number,pS2[7],1,1,1,1, ARITHMETIC,0.05,0.75,0.176734288424,0.121183623165,0.05,0.75,0.176734288424,0.121183623165,0.0065678
22_03d5,selectivity,selectivity,"slope for TCF selectivity (males, 1997+)", param_init_bounded_number,pS2[8],1,1,1,1, ARITHMETIC,0.1,0.4,0.155594099012,0.172986683231,0.1,0.4,0.155594099012,0.172986683231,0.0070952
22_03d5,selectivity,selectivity,slope for TCF selectivity (females), param_init_bounded_number,pS2[9],1,1,1,1, ARITHMETIC,0.05,0.75,0.113799929243,0.196098173397,0.05,0.75,0.113799929243,0.196098173397,0.024852
22_03d5,selectivity,selectivity,"ascending width for SCF selectivity (males, pre-1997)", param_init_bounded_number,pS2[10],1,2,1,1, ARITHMETIC,1,50,35.2852003129,32.6501107461,1,50,35.2852003129,32.6501107461,1.5113
22_03d5,selectivity,selectivity,"ascending width for SCF selectivity (males, 1997-2004)", param_init_bounded_number,pS2[11],1,2,1,1, ARITHMETIC,1,50,21.7521127986,16.1433440826,1,50,21.7521127986,16.1433440826,3.5358
22_03d5,selectivity,selectivity,"ascending width for SCF selectivity (males, 2005+)", param_init_bounded_number,pS2[12],1,2,1,1, ARITHMETIC,1,50,10.9037858332,14.7121972575,1,50,10.9037858332,14.7121972575,0.70356
22_03d5,selectivity,selectivity,"slope for SCF selectivity (females, pre-1997)", param_init_bounded_number,pS2[13],1,2,1,1, ARITHMETIC,0.05,0.5,0.153783016019,0.137089528407,0.05,0.5,0.153783016019,0.137089528407,0.065308
22_03d5,selectivity,selectivity,"slope for SCF selectivity (females, 1997-2004)", param_init_bounded_number,pS2[14],1,2,1,1, ARITHMETIC,0.05,0.5,0.270656553478,0.317115557478,0.05,0.5,0.270656553478,0.317115557478,0.23504
22_03d5,selectivity,selectivity,"slope for SCF selectivity (females, 2005+)", param_init_bounded_number,pS2[15],1,2,1,1, ARITHMETIC,0.05,0.5,0.112540570876,0.0988217968512,0.05,0.5,0.112540570876,0.0988217968512,0.023656
22_03d5,selectivity,selectivity,"slope for GF.AllGear selectivity (males, pre-1987)", param_init_bounded_number,pS2[16],1,2,1,1, ARITHMETIC,0.01,0.5,0.032715998195,0.0894261822044,0.01,0.5,0.032715998195,0.0894261822044,0.010191
22_03d5,selectivity,selectivity,"slope for GF.AllGear selectivity (males, 1987-1996)", param_init_bounded_number,pS2[17],1,2,1,1, ARITHMETIC,0.01,0.5,0.0396803118537,0.0466805438974,0.01,0.5,0.0396803118537,0.0466805438974,0.0072684
22_03d5,selectivity,selectivity,"slope for GF.AllGear selectivity (males, 1997+)", param_init_bounded_number,pS2[18],1,2,1,1, ARITHMETIC,0.01,0.5,0.138751049982,0.0605785325016,0.01,0.5,0.138751049982,0.0605785325016,0.0024746
22_03d5,selectivity,selectivity,"slope for GF.AllGear selectivity (females, pre-1987)", param_init_bounded_number,pS2[19],1,2,1,1, ARITHMETIC,0.01,0.5,0.100129175282,0.134276627127,0.01,0.5,0.100129175282,0.134276627127,0.018738
22_03d5,selectivity,selectivity,"slope for GF.AllGear selectivity (females, 1987-1996)", param_init_bounded_number,pS2[20],1,2,1,1, ARITHMETIC,0.01,0.5,0.162767843639,0.156316917111,0.01,0.5,0.162767843639,0.156316917111,0.049416
22_03d5,selectivity,selectivity,"slope for GF.AllGear selectivity (females, 1997+)", param_init_bounded_number,pS2[21],1,2,1,1, ARITHMETIC,0.01,0.5,0.0841194432213,0.067735377658,0.01,0.5,0.0841194432213,0.067735377658,0.0041923
22_03d5,selectivity,selectivity,"width for RKF selectivity (males, pre-1997)", param_init_bounded_number,pS2[22],1,3,1,1, ARITHMETIC,5,100,18.3591236016,19.7347816213,5,100,18.3591236016,19.7347816213,0.78568
22_03d5,selectivity,selectivity,"width for RKF selectivity (males, 1997-2004)", param_init_bounded_number,pS2[23],1,3,1,1, ARITHMETIC,5,100,19.9257705995,27.7065990038,5,100,19.9257705995,27.7065990038,2.0898
22_03d5,selectivity,selectivity,"width for RKF selectivity (males, 2005+)", param_init_bounded_number,pS2[24],1,3,1,1, ARITHMETIC,5,100,31.0053585513,27.2047692022,5,100,31.0053585513,27.2047692022,0.94952
22_03d5,selectivity,selectivity,"width for RKF selectivity (males, pre-1997)", param_init_bounded_number,pS2[25],1,3,1,1, ARITHMETIC,5,100,29.8941689766,17.9511625276,5,100,29.8941689766,17.9511625276,2.3246000000000002
22_03d5,selectivity,selectivity,"width for RKF selectivity (males, 1997-2004)", param_init_bounded_number,pS2[26],1,3,1,1, ARITHMETIC,5,100,27.9610636599,18.7924455424,5,100,27.9610636599,18.7924455424,14.627
22_03d5,selectivity,selectivity,"width for RKF selectivity (males, 2005+)", param_init_bounded_number,pS2[27],1,3,1,1, ARITHMETIC,5,100,23.1524254588,17.8732941731,5,100,23.1524254588,17.8732941731,7.7989
22_03d5,selectivity,selectivity,slope for TCF retention (2005-2009), param_init_bounded_number,pS2[28],1,-1,1,1, ARITHMETIC,0.2,2,1.99,1.99,0.2,2,1.99,1.99,NA
22_03d5,selectivity,selectivity,slope for TCF retention (2013+), param_init_bounded_number,pS2[29],1,1,1,1, ARITHMETIC,0.2,2,0.513733498539,0.331218239119,0.2,2,0.513733498539,0.331218239119,0.065739
22_03d5,selectivity,selectivity,"scaled increment for descending z-at-1 for SCF selectivity (males, pre-1997)", param_init_bounded_number,pS3[1],1,-2,1,1, ARITHMETIC,0,1,0.001,0.001,0,1,0.001,0.001,NA
22_03d5,selectivity,selectivity,"scaled increment for descending z-at-1 for SCF selectivity (males, 1997-2004)", param_init_bounded_number,pS3[2],1,-2,1,1, ARITHMETIC,0,1,0.001,0.001,0,1,0.001,0.001,NA
22_03d5,selectivity,selectivity,"scaled increment for descending z-at-1 for SCF selectivity (males, 2005+)", param_init_bounded_number,pS3[3],1,-2,1,1, ARITHMETIC,0,1,0.001,0.001,0,1,0.001,0.001,NA
22_03d5,selectivity,selectivity,"descending width for SCF selectivity (males, pre-1997)", param_init_bounded_number,pS4[1],1,-2,1,1, ARITHMETIC,1,30,1.1,1.1,1,30,1.1,1.1,NA
22_03d5,selectivity,selectivity,"descending width for SCF selectivity (males, 1997-2004)", param_init_bounded_number,pS4[2],1,2,1,1, ARITHMETIC,1,30,23.1124833959,19.8192283125,1,30,23.1124833959,19.8192283125,9.4205
22_03d5,selectivity,selectivity,"descending width for SCF selectivity (males, 2005+)", param_init_bounded_number,pS4[3],1,2,1,1, ARITHMETIC,1,30,11.7044861111,13.1689990642,1,30,11.7044861111,13.1689990642,1.3459
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,1,2,1,20, ARITHMETIC,-0.5,0.5,0.0848921701568,0.113775311581,-0.5,0.5,0.0848921701568,0.113775311581,0.014431
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,2,2,1,20, ARITHMETIC,-0.5,0.5,0.179537429836,0.091580304866,-0.5,0.5,0.179537429836,0.091580304866,0.013955
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,3,2,1,20, ARITHMETIC,-0.5,0.5,0.121494031827,0.129718924051,-0.5,0.5,0.121494031827,0.129718924051,0.013085
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,4,2,1,20, ARITHMETIC,-0.5,0.5,0.123708424763,0.13052222999,-0.5,0.5,0.123708424763,0.13052222999,0.018117
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,5,2,1,20, ARITHMETIC,-0.5,0.5,0.13690015761,0.105774210035,-0.5,0.5,0.13690015761,0.105774210035,0.021139
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,6,2,1,20, ARITHMETIC,-0.5,0.5,0.119682818879,0.206879729686,-0.5,0.5,0.119682818879,0.206879729686,0.020622
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,7,2,1,20, ARITHMETIC,-0.5,0.5,-0.0174492409923,-0.027816918023,-0.5,0.5,-0.0174492409923,-0.027816918023,0.01354
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,8,2,1,20, ARITHMETIC,-0.5,0.5,-0.075914090457300007,-0.0121838250238,-0.5,0.5,-0.075914090457300007,-0.0121838250238,0.013318
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,9,2,1,20, ARITHMETIC,-0.5,0.5,-2.55081108868e-4,-0.0786269605456,-0.5,0.5,-2.55081108868e-4,-0.0786269605456,0.013012
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,10,2,1,20, ARITHMETIC,-0.5,0.5,0.0756806142446,0.0383618817762,-0.5,0.5,0.0756806142446,0.0383618817762,0.011026
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,11,2,1,20, ARITHMETIC,-0.5,0.5,0.249749957637,0.154770948441,-0.5,0.5,0.249749957637,0.154770948441,0.011352
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,12,2,1,20, ARITHMETIC,-0.5,0.5,0.00388916077306,-0.00700434944659,-0.5,0.5,0.00388916077306,-0.00700434944659,0.013575
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,13,2,1,20, ARITHMETIC,-0.5,0.5,-0.212437418052,-0.060336725829,-0.5,0.5,-0.212437418052,-0.060336725829,0.011777
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,14,2,1,20, ARITHMETIC,-0.5,0.5,-0.0100247954148,-0.0950393351986,-0.5,0.5,-0.0100247954148,-0.0950393351986,0.013395
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,15,2,1,20, ARITHMETIC,-0.5,0.5,-0.102939448629,-0.0624690108154,-0.5,0.5,-0.102939448629,-0.0624690108154,0.015318
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,16,2,1,20, ARITHMETIC,-0.5,0.5,-0.264523155066,-0.108441584091,-0.5,0.5,-0.264523155066,-0.108441584091,0.013917
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,17,2,1,20, ARITHMETIC,-0.5,0.5,-0.0482540829504,-0.16016875989,-0.5,0.5,-0.0482540829504,-0.16016875989,0.015884
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,18,2,1,20, ARITHMETIC,-0.5,0.5,-0.153966743412,-0.147243533049,-0.5,0.5,-0.153966743412,-0.147243533049,0.013999
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,19,2,1,20, ARITHMETIC,-0.5,0.5,-0.101987742315,-0.132473682245,-0.5,0.5,-0.101987742315,-0.132473682245,0.012648
22_03d5,selectivity,selectivity,"ln(z50 devs) for TCF selectivity (males, 1991+)", param_init_bounded_dev_vector,pDevsS1,20,2,1,20, ARITHMETIC,-0.5,0.5,-0.107782967329,-0.079482075296,-0.5,0.5,-0.107782967329,-0.079482075296,0.012492
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,1,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,2,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,3,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,4,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,5,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,6,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,7,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,8,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,9,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,10,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,11,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,12,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,13,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,14,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,15,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,16,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,17,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,18,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,19,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,20,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,21,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,22,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,23,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,24,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,25,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,26,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,27,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,28,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,29,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,30,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,31,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2013)", param_init_bounded_vector,pvNPSel,32,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,1,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,2,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,3,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,4,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,5,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,6,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,7,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,8,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,9,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,10,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,11,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,12,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,13,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,14,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,15,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,16,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,17,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,18,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,19,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,20,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,21,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,22,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
22_03d5,selectivity,selectivity,"BSFRF availability (males, 2014)", param_init_bounded_vector,pvNPSel,23,-1,1,32, ARITHMETIC,-15,15,0,0,-15,15,0,0,NA
