index, phase, min_index, max_index, parameter_scale, min_arith, max_arith, value_arith, min_param, max_param, value_param, name, type, category, process, label
1, 1, 1, 1, ARITHMETIC, 85, 160, 137.640173201, 85, 160, 137.640173201, pS1[28], "param_init_bounded_number","selectivity","selectivity","z50_for_TCF_retention_(2005-2009)"
1, 1, 1, 1, ARITHMETIC, 85, 160, 125.085636363, 85, 160, 125.085636363, pS1[29], "param_init_bounded_number","selectivity","selectivity","z50_for_TCF_retention_(2013+)"
1, 1, 1, 1, ARITHMETIC, 10, 100, 64.1781765575, 10, 100, 64.1781765575, pS2[1], "param_init_bounded_number","selectivity","selectivity","width_for_NMFS_survey_selectivity_(males,_pre-1982)"
1, 1, 1, 1, ARITHMETIC, 10, 100, 84.9891152819, 10, 100, 84.9891152819, pS2[2], "param_init_bounded_number","selectivity","selectivity","width_for_NMFS_survey_selectivity_(males,_1982+)"
1, 1, 1, 1, ARITHMETIC, 10, 100, 40.3930160283, 10, 100, 40.3930160283, pS2[3], "param_init_bounded_number","selectivity","selectivity","width_for_NMFS_survey_selectivity_(females,_pre-1982)"
1, 1, 1, 1, ARITHMETIC, 10, 100, 73.166130919, 10, 100, 73.166130919, pS2[4], "param_init_bounded_number","selectivity","selectivity","width_for_NMFS_survey_selectivity_(females,_1982+)"
1, 1, 1, 1, ARITHMETIC, 0.2, 1, 0.695897431337, 0.2, 1, 0.695897431337, pS2[5], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_retention_(pre-1991)"
1, 1, 1, 1, ARITHMETIC, 0.2, 2, 1.00445845344, 0.2, 2, 1.00445845344, pS2[6], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_retention_(1997+)"
1, 1, 1, 1, ARITHMETIC, 0.05, 0.75, 0.121183623165, 0.05, 0.75, 0.121183623165, pS2[7], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_selectivity_(males,_pre-1997)"
1, 1, 1, 1, ARITHMETIC, 0.1, 0.4, 0.172986683231, 0.1, 0.4, 0.172986683231, pS2[8], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_selectivity_(males,_1997+)"
1, 1, 1, 1, ARITHMETIC, 0.05, 0.75, 0.196098173397, 0.05, 0.75, 0.196098173397, pS2[9], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_selectivity_(females)"
1, 2, 1, 1, ARITHMETIC, 1, 50, 32.6501107461, 1, 50, 32.6501107461, pS2[10], "param_init_bounded_number","selectivity","selectivity","ascending_width_for_SCF_selectivity_(males,_pre-1997)"
1, 2, 1, 1, ARITHMETIC, 1, 50, 16.1433440826, 1, 50, 16.1433440826, pS2[11], "param_init_bounded_number","selectivity","selectivity","ascending_width_for_SCF_selectivity_(males,_1997-2004)"
1, 2, 1, 1, ARITHMETIC, 1, 50, 14.7121972575, 1, 50, 14.7121972575, pS2[12], "param_init_bounded_number","selectivity","selectivity","ascending_width_for_SCF_selectivity_(males,_2005+)"
1, 2, 1, 1, ARITHMETIC, 0.05, 0.5, 0.137089528407, 0.05, 0.5, 0.137089528407, pS2[13], "param_init_bounded_number","selectivity","selectivity","slope_for_SCF_selectivity_(females,_pre-1997)"
1, 2, 1, 1, ARITHMETIC, 0.05, 0.5, 0.317115557478, 0.05, 0.5, 0.317115557478, pS2[14], "param_init_bounded_number","selectivity","selectivity","slope_for_SCF_selectivity_(females,_1997-2004)"
1, 2, 1, 1, ARITHMETIC, 0.05, 0.5, 0.0988217968512, 0.05, 0.5, 0.0988217968512, pS2[15], "param_init_bounded_number","selectivity","selectivity","slope_for_SCF_selectivity_(females,_2005+)"
1, 2, 1, 1, ARITHMETIC, 0.01, 0.5, 0.0894261822044, 0.01, 0.5, 0.0894261822044, pS2[16], "param_init_bounded_number","selectivity","selectivity","slope_for_GF.AllGear_selectivity_(males,_pre-1987)"
1, 2, 1, 1, ARITHMETIC, 0.01, 0.5, 0.0466805438974, 0.01, 0.5, 0.0466805438974, pS2[17], "param_init_bounded_number","selectivity","selectivity","slope_for_GF.AllGear_selectivity_(males,_1987-1996)"
1, 2, 1, 1, ARITHMETIC, 0.01, 0.5, 0.0605785325016, 0.01, 0.5, 0.0605785325016, pS2[18], "param_init_bounded_number","selectivity","selectivity","slope_for_GF.AllGear_selectivity_(males,_1997+)"
1, 2, 1, 1, ARITHMETIC, 0.01, 0.5, 0.134276627127, 0.01, 0.5, 0.134276627127, pS2[19], "param_init_bounded_number","selectivity","selectivity","slope_for_GF.AllGear_selectivity_(females,_pre-1987)"
1, 2, 1, 1, ARITHMETIC, 0.01, 0.5, 0.156316917111, 0.01, 0.5, 0.156316917111, pS2[20], "param_init_bounded_number","selectivity","selectivity","slope_for_GF.AllGear_selectivity_(females,_1987-1996)"
1, 2, 1, 1, ARITHMETIC, 0.01, 0.5, 0.067735377658, 0.01, 0.5, 0.067735377658, pS2[21], "param_init_bounded_number","selectivity","selectivity","slope_for_GF.AllGear_selectivity_(females,_1997+)"
1, 3, 1, 1, ARITHMETIC, 5, 100, 19.7347816213, 5, 100, 19.7347816213, pS2[22], "param_init_bounded_number","selectivity","selectivity","width_for_RKF_selectivity_(males,_pre-1997)"
1, 3, 1, 1, ARITHMETIC, 5, 100, 27.7065990038, 5, 100, 27.7065990038, pS2[23], "param_init_bounded_number","selectivity","selectivity","width_for_RKF_selectivity_(males,_1997-2004)"
1, 3, 1, 1, ARITHMETIC, 5, 100, 27.2047692022, 5, 100, 27.2047692022, pS2[24], "param_init_bounded_number","selectivity","selectivity","width_for_RKF_selectivity_(males,_2005+)"
1, 3, 1, 1, ARITHMETIC, 5, 100, 17.9511625276, 5, 100, 17.9511625276, pS2[25], "param_init_bounded_number","selectivity","selectivity","width_for_RKF_selectivity_(males,_pre-1997)"
1, 3, 1, 1, ARITHMETIC, 5, 100, 18.7924455424, 5, 100, 18.7924455424, pS2[26], "param_init_bounded_number","selectivity","selectivity","width_for_RKF_selectivity_(males,_1997-2004)"
1, 3, 1, 1, ARITHMETIC, 5, 100, 17.8732941731, 5, 100, 17.8732941731, pS2[27], "param_init_bounded_number","selectivity","selectivity","width_for_RKF_selectivity_(males,_2005+)"
1, -1, 1, 1, ARITHMETIC, 0.2, 2, 1.99, 0.2, 2, 1.99, pS2[28], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_retention_(2005-2009)"
1, 1, 1, 1, ARITHMETIC, 0.2, 2, 0.331218239119, 0.2, 2, 0.331218239119, pS2[29], "param_init_bounded_number","selectivity","selectivity","slope_for_TCF_retention_(2013+)"
1, -2, 1, 1, ARITHMETIC, 0, 1, 0.001, 0, 1, 0.001, pS3[1], "param_init_bounded_number","selectivity","selectivity","scaled_increment_for_descending_z-at-1_for_SCF_selectivity_(males,_pre-1997)"
1, -2, 1, 1, ARITHMETIC, 0, 1, 0.001, 0, 1, 0.001, pS3[2], "param_init_bounded_number","selectivity","selectivity","scaled_increment_for_descending_z-at-1_for_SCF_selectivity_(males,_1997-2004)"
1, -2, 1, 1, ARITHMETIC, 0, 1, 0.001, 0, 1, 0.001, pS3[3], "param_init_bounded_number","selectivity","selectivity","scaled_increment_for_descending_z-at-1_for_SCF_selectivity_(males,_2005+)"
1, -2, 1, 1, ARITHMETIC, 1, 30, 1.1, 1, 30, 1.1, pS4[1], "param_init_bounded_number","selectivity","selectivity","descending_width_for_SCF_selectivity_(males,_pre-1997)"
1, 2, 1, 1, ARITHMETIC, 1, 30, 19.8192283125, 1, 30, 19.8192283125, pS4[2], "param_init_bounded_number","selectivity","selectivity","descending_width_for_SCF_selectivity_(males,_1997-2004)"
1, 2, 1, 1, ARITHMETIC, 1, 30, 13.1689990642, 1, 30, 13.1689990642, pS4[3], "param_init_bounded_number","selectivity","selectivity","descending_width_for_SCF_selectivity_(males,_2005+)"
1, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.113775311581, -0.5, 0.5, 0.113775311581, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
2, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.091580304866, -0.5, 0.5, 0.091580304866, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
3, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.129718924051, -0.5, 0.5, 0.129718924051, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
4, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.13052222999, -0.5, 0.5, 0.13052222999, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
5, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.105774210035, -0.5, 0.5, 0.105774210035, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
6, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.206879729686, -0.5, 0.5, 0.206879729686, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
7, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.027816918023, -0.5, 0.5, -0.027816918023, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
8, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.0121838250238, -0.5, 0.5, -0.0121838250238, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
9, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.0786269605456, -0.5, 0.5, -0.0786269605456, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
10, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.0383618817762, -0.5, 0.5, 0.0383618817762, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
11, 2, 1, 20, ARITHMETIC, -0.5, 0.5, 0.154770948441, -0.5, 0.5, 0.154770948441, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
12, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.00700434944659, -0.5, 0.5, -0.00700434944659, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
13, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.060336725829, -0.5, 0.5, -0.060336725829, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
14, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.0950393351986, -0.5, 0.5, -0.0950393351986, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
15, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.0624690108154, -0.5, 0.5, -0.0624690108154, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
16, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.108441584091, -0.5, 0.5, -0.108441584091, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
17, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.16016875989, -0.5, 0.5, -0.16016875989, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
18, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.147243533049, -0.5, 0.5, -0.147243533049, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
19, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.132473682245, -0.5, 0.5, -0.132473682245, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
20, 2, 1, 20, ARITHMETIC, -0.5, 0.5, -0.079482075296, -0.5, 0.5, -0.079482075296, pDevsS1, "param_init_bounded_dev_vector","selectivity","selectivity","ln(z50_devs)_for_TCF_selectivity_(males,_1991+)"
1, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
2, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
3, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
4, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
5, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
6, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
7, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
8, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
9, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
10, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
11, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
12, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
13, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
14, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
15, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
16, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
17, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
18, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
19, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
20, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
21, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
22, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
23, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
24, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
25, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
26, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
27, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
28, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
29, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
30, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
31, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
32, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2013)"
1, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
2, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
3, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
4, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
5, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
6, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
7, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
8, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
9, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
10, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
11, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
12, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
13, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
14, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
15, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
16, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
17, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
18, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
19, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
20, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
21, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
22, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
23, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
24, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
25, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
26, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
27, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
28, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
29, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
30, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
31, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
32, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2014)"
1, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
2, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
3, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
4, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
5, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
6, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
7, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
8, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
9, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
10, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
11, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
12, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
13, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
14, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
15, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
16, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
17, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
18, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
19, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
20, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
21, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
22, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
23, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
24, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
25, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
26, -1, 1, 32, ARITHMETIC, -15, 15, 0, -15, 15, 0, pvNPSel, "param_init_bounded_vector","selectivity","selectivity","BSFRF_availability_(males,_2015)"
